id_time,n_bytes_100610,n_bytes_101,n_bytes_10125,n_bytes_10158,n_bytes_101925,n_bytes_10196,n_bytes_10197,n_bytes_10256,n_bytes_103,n_bytes_1037,n_bytes_sum
245,1419.0,0.0,296.0,173024.0,0.0,987.0,62949.0,152452576,248267907.0,0.0,400959158.0
246,7099.0,0.0,640.0,231624.0,0.0,1777.0,1025678.0,90536030,391417868.0,0.0,483220716.0
247,16116.0,0.0,400.0,174285.0,0.0,1595.0,807278.0,262718784,325419717.0,0.0,589138175.0
248,2120.0,0.0,700.0,224664.0,0.0,1207.0,231875.0,413112270,704608928.0,0.0,1118181764.0
249,0.0,0.0,300.0,227638.0,0.0,1559.0,151271.0,350435897,910877611.0,0.0,1261694276.0
250,830.0,0.0,344.0,213887.0,0.0,1720.0,382234.0,275058402,1195693598.0,0.0,1471351015.0
251,426.0,0.0,741.0,198703.0,0.0,1708.0,100309.0,220538726,460908955.0,0.0,681749568.0
252,2987.0,0.0,481.0,196717.0,0.0,2090.0,598954.0,225270796,1114078461.0,0.0,1340150486.0
253,7088.0,0.0,72.0,143598.0,0.0,1716.0,151026.0,408493470,769772037.0,0.0,1178569007.0
254,8936.0,0.0,1848.0,120210.0,0.0,4900.0,37065551.0,336171324,939317238.0,0.0,1312690007.0
255,17553.0,0.0,256.0,127792.0,0.0,1212.0,442821.0,384700323,293615153.0,0.0,678905110.0
256,576.0,0.0,316.0,193468.0,0.0,1644.0,242018.0,731950454,449887021.0,0.0,1182275497.0
257,4979.0,0.0,224.0,222447.0,0.0,1530.0,28304.0,323305323,252791828.0,0.0,576354635.0
258,2102.0,0.0,404.0,124578.0,0.0,2625.0,732135.0,57986671,435322069.0,0.0,494170584.0
259,5524.0,0.0,0.0,115121.0,0.0,1558.0,407996.0,126446651,411591346.0,0.0,538568196.0
260,19095.0,0.0,0.0,150098.0,0.0,1560.0,82845.0,788624682,762525320.0,0.0,1551403600.0
261,17584.0,0.0,524.0,145365.0,0.0,1752.0,91362.0,174200639,451084892.0,0.0,625542118.0
262,32542.0,0.0,252.0,134060.0,0.0,2257.0,499028.0,151632061,762761565.0,0.0,915061765.0
263,17510.0,0.0,0.0,105230.0,0.0,1215.0,66817.0,131452800,327271477.0,0.0,458915049.0
264,10403.0,0.0,392.0,56002.0,0.0,2009.0,218875.0,26995718,1020764054.0,0.0,1048047453.0
265,1496.0,0.0,368.0,59967.0,0.0,1852.0,246179.0,491131691,470474112.0,0.0,961915665.0
266,280.0,0.0,279.0,163173.0,0.0,1850.0,27159744.0,115082689,341563551.0,0.0,483971566.0
267,559.0,0.0,3054.0,194578.0,0.0,1680.0,133793.0,45055672,177848833.0,0.0,223238169.0
268,1706.0,0.0,0.0,158092.0,0.0,2318.0,297129.0,63071167,241172860.0,0.0,304703272.0
269,3776.0,0.0,336.0,36858.0,0.0,1647.0,29340.0,5607987,247746569.0,0.0,253426513.0
270,272.0,0.0,461.0,93250.0,0.0,3261.0,617862.0,27789448,191033733.0,0.0,219538287.0
271,486.0,0.0,84.0,125882.0,0.0,1735.0,47894.0,256205610,196154134.0,0.0,452535825.0
272,961.0,0.0,0.0,103560.0,0.0,1524.0,50224048.0,24217499,314289805.0,0.0,388837397.0
273,160.0,0.0,120.0,63236.0,0.0,2292.0,32977165.0,55683854,244497209.0,0.0,333224036.0
274,317.0,0.0,2912.0,301254.0,0.0,1931.0,343381.0,10022365,318780065.0,0.0,329452225.0
275,363.0,0.0,304.0,165323.0,0.0,2020.0,40244199.0,13024183,53289337.0,0.0,106725729.0
276,977.0,0.0,344.0,85393.0,0.0,3680.0,295370.0,2573991,100039575.0,0.0,102999330.0
277,464.0,0.0,712.0,178786.0,0.0,2096.0,140382.0,97907487,201755547.0,0.0,299985474.0
278,2762.0,0.0,836.0,147942.0,0.0,1738.0,64571.0,167190752,169919151.0,0.0,337327752.0
279,5901.0,0.0,480.0,83848.0,0.0,1755.0,298796.0,12447697,125847131.0,0.0,138685608.0
280,5126.0,0.0,1093.0,102794.0,0.0,1583.0,3448504.0,38360991,31961147.0,0.0,73881238.0
281,10923.0,0.0,900.0,166237.0,0.0,2694.0,137123.0,6993430,284100401.0,0.0,291411708.0
282,9800.0,0.0,632.0,150897.0,0.0,2102.0,399374.0,13180209,65463316.0,0.0,79206330.0
283,33116.0,0.0,920.0,148241.0,0.0,3040.0,234529.0,2319877,335483865.0,0.0,338223588.0
284,4669.0,0.0,1156.0,154444.0,0.0,1143.0,419834.0,4546309,114187324.0,0.0,119314879.0
285,3040.0,0.0,1717.0,149820.0,0.0,1062.0,74251.0,10224224,206731507.0,0.0,217185621.0
286,740.0,0.0,1531.0,93580.0,0.0,539.0,211733.0,3046137,163813247.0,0.0,167167507.0
287,759.0,0.0,1384.0,65685.0,0.0,432.0,226522.0,87066328,68747482.0,0.0,156108592.0
288,8862.0,0.0,1288.0,123731.0,0.0,1323.0,339184.0,1725759,140262471.0,0.0,142462618.0
289,15069.0,0.0,1383.0,141251.0,0.0,543.0,122408.0,3186532,112022721.0,0.0,115489907.0
290,17551.0,0.0,848.0,269317.0,0.0,5903.0,95434.0,3590191,262943869.0,0.0,266923113.0
291,12754.0,0.0,620.0,153860.0,0.0,699.0,136167.0,10347559,24270170.0,0.0,34921829.0
292,16805.0,0.0,689.0,137044.0,0.0,2008.0,66355.0,26491446,149976751.0,0.0,176691098.0
293,5414.0,0.0,3192.0,141476.0,0.0,984.0,57994.0,4196814,128638888.0,0.0,133044762.0
294,11422.0,0.0,624.0,190526.0,0.0,662.0,528015.0,4464012,144061393.0,0.0,149256654.0
295,27383.0,0.0,468.0,39691.0,0.0,2636.0,262817.0,3569565,238900324.0,0.0,242802884.0
296,39918.0,0.0,1772.0,129750.0,0.0,1802.0,37377.0,12994684,121714930.0,0.0,134920233.0
297,62341.0,0.0,516.0,35169.0,0.0,1333.0,90044.0,231164463,13631497.0,0.0,244985363.0
298,45851.0,0.0,964.0,103921.0,0.0,148.0,28649.0,19284616,40453758.0,0.0,59917907.0
299,37479.0,0.0,552.0,114238.0,0.0,200.0,90833.0,87951804,22729238.0,0.0,110924344.0
300,10746.0,0.0,380.0,104519.0,0.0,677.0,448156.0,150630213,211983672.0,0.0,363178363.0
301,237.0,0.0,736.0,61145.0,0.0,552.0,48205.0,55340120,47170866.0,0.0,102621861.0
302,230.0,0.0,709.0,56319.0,39509.0,899.0,52136.0,69731200,257217192.0,0.0,327098194.0
303,5479.0,0.0,548.0,83564.0,1083493.0,754.0,103679.0,104460314,533356090.0,0.0,639093921.0
304,287.0,0.0,800.0,42384.0,320277.0,468.0,35817.0,25950885,86912736.0,0.0,113263654.0
305,12995.0,0.0,112.0,102880.0,103241.0,674.0,167402.0,86025860,261091547.0,0.0,347504711.0
306,0.0,0.0,444.0,218404.0,77697.0,1368.0,262830.0,101232712,574557461.0,0.0,676350916.0
307,13376.0,0.0,1036.0,58095.0,53582.0,548.0,17331639.0,22383663,3523072419.0,0.0,3562914358.0
308,10923.0,2381848.0,636.0,14424.0,86189.0,344.0,171202.0,129463608,598604261.0,0.0,730733435.0
309,5055.0,3631839.0,952.0,7543.0,42082.0,1761.0,1556080.0,23232903,993030154.0,0.0,1021508369.0
310,489.0,99523.0,472.0,99652.0,70090.0,1410.0,7824415.0,132667296,519297659.0,0.0,660061006.0
311,15731.0,69200.0,180.0,26651.0,70154.0,324.0,8802650.0,22079476,1226259061.0,0.0,1257323427.0
312,833.0,157877.0,208.0,71660.0,40790.0,470.0,255328599.0,136231518,1820709803.0,0.0,2212541758.0
313,667.0,11250449.0,560.0,82680.0,394615.0,1269.0,14493955.0,82889646,1404107398.0,0.0,1513221239.0
314,5035.0,1197427.0,744.0,57900.0,392520.0,0.0,21865853.0,315333609,2028370173.0,0.0,2367223261.0
315,1242.0,149124.0,148.0,71475.0,402196.0,411.0,70190521.0,50337880,1459702897.0,0.0,1580855894.0
316,8371.0,508633.0,272.0,86257.0,168364.0,379.0,17219080.0,198929342,1166367741.0,0.0,1383288439.0
317,2187.0,637068.0,228.0,3227.0,116441.0,667.0,32686484.0,44300631,1130023053.0,0.0,1207769986.0
318,5046.0,254003.0,456.0,33094.0,46901.0,2061.0,77080819.0,62921382,853580777.0,0.0,993924539.0
319,4651.0,585233.0,347.0,84023.0,15256.0,401.0,273087155.0,221702003,2092695978.0,0.0,2588175047.0
320,144.0,915.0,633.0,10128.0,32891.0,0.0,74533974.0,367861752,1848918920.0,0.0,2291359357.0
321,411.0,16662.0,368.0,85244.0,0.0,603.0,39192417.0,48485835,2087842747.0,0.0,2175624287.0
322,204.0,58698.0,292.0,98772.0,659572.0,264.0,32683556.0,165702422,2569774222.0,0.0,2768978002.0
323,120.0,11097.0,436.0,66504.0,284557.0,324.0,20383096.0,125056731,3446911389.0,0.0,3592714254.0
324,0.0,33450.0,458.0,14032292.0,297361.0,252.0,19133547.0,205734819,1658066432.0,0.0,1897298611.0
325,3082.0,32299.0,770.0,56438.0,2149136.0,324.0,11086112.0,97177785,1151183729.0,0.0,1261689675.0
326,1005.0,40183.0,520.0,154431.0,123465.0,603.0,410848630.0,213336226,2454561467.0,0.0,3079066530.0
327,950.0,11996.0,160.0,174879.0,1424259.0,561.0,29149370.0,86109295,2721244569.0,0.0,2838116039.0
328,689.0,353205.0,512.0,60299.0,159910.0,380.0,5146747.0,42975815,2214558500.0,0.0,2263256057.0
329,3584.0,731038.0,452.0,107791.0,124983.0,0.0,35948121.0,139910488,1000364268.0,0.0,1177190725.0
330,1326.0,0.0,312.0,120540.0,440909.0,486.0,46080312.0,81390738,2242051832.0,0.0,2370086455.0
331,366.0,0.0,112.0,173674.0,2828969.0,279.0,98164481.0,112088701,1584874402.0,0.0,1798130984.0
332,561.0,0.0,446.0,156152.0,0.0,495.0,55780804.0,67708817,3090444462.0,168.0,3214091905.0
333,504.0,0.0,432.0,138466.0,0.0,649.0,18859841.0,55006002,1947632141.0,0.0,2021638035.0
334,206.0,0.0,644.0,156989.0,0.0,0.0,78143309.0,349651480,2175839276.0,0.0,2603791904.0
335,600.0,0.0,844.0,106001.0,0.0,627.0,22230774.0,64054566,1829923913.0,0.0,1916317325.0
336,994.0,0.0,1076.0,103145.0,0.0,544.0,12855702.0,23484369,1940472543.0,0.0,1976918373.0
337,5246.0,0.0,1144.0,85127.0,0.0,383.0,11929353.0,135656917,1384759317.0,0.0,1532437487.0
338,902.0,0.0,1072.0,147751.0,0.0,224.0,42539222.0,283198493,4213290512.0,0.0,4539178176.0
339,13200.0,0.0,400.0,204548.0,0.0,0.0,3448819.0,331493292,1587272332.0,0.0,1922432591.0
340,16417.0,0.0,424.0,251659.0,0.0,420.0,90118936.0,268512414,1422925791.0,0.0,1781826061.0
341,372.0,0.0,300.0,102116.0,0.0,220.0,187619525.0,337502279,1496616737.0,0.0,2021841549.0
342,439.0,0.0,300.0,108280.0,0.0,449.0,116994802.0,104793683,994908390.0,0.0,1216806343.0
343,663.0,0.0,224.0,65257.0,0.0,123.0,94415138.0,75063606,1697013069.0,0.0,1866558080.0
344,4467.0,0.0,292.0,80123.0,0.0,108.0,50784819.0,51904674,1903700933.0,0.0,2006475416.0
345,148.0,0.0,536.0,137083.0,0.0,0.0,6694539.0,60236947,1654160737.0,0.0,1721229990.0
346,4774.0,0.0,476.0,118291.0,0.0,148.0,16277397.0,84292034,2707722048.0,0.0,2808415168.0
347,284.0,0.0,710.0,81444.0,0.0,180.0,122780890.0,340705793,4970696719.0,0.0,5434266020.0
348,347.0,3140782.0,847.0,61243.0,0.0,292.0,6415253.0,94829850,1250525365.0,0.0,1354973979.0
349,1655.0,178393.0,264.0,77362.0,0.0,411.0,2521298.0,67486165,2796968396.0,0.0,2867233944.0
350,12784.0,9327.0,296.0,2801008.0,0.0,508.0,11668150.0,121746569,3424169826.0,0.0,3560408468.0
351,23961.0,20280.0,578.0,103034.0,0.0,436.0,40021263.0,287668704,1467513089.0,0.0,1795351345.0
352,12083.0,11080.0,716.0,3378567.0,0.0,386.0,28875374.0,122482401,1514453944.0,0.0,1669214551.0
353,13611.0,28631.0,540.0,121314.0,0.0,2432.0,16209260.0,284275066,1802904854.0,0.0,2103555708.0
354,6642.0,86293.0,1096.0,97906.0,0.0,777.0,36120135.0,1458419745,2464737464.0,0.0,3959470058.0
355,3268.0,22987.0,453.0,153093.0,0.0,348.0,43271074.0,377552085,1730321736.0,0.0,2151325044.0
356,433.0,908.0,308.0,129937.0,0.0,346.0,13321536.0,592219810,1929071286.0,0.0,2534744564.0
357,1164.0,0.0,564.0,534379.0,0.0,236.0,23977711.0,230060347,1605438541.0,0.0,1860012942.0
358,1695.0,0.0,188.0,231998.0,0.0,895.0,22746652.0,199100126,1965612294.0,0.0,2187693848.0
359,0.0,0.0,352.0,66730.0,0.0,536.0,13089271.0,364623179,1519168609.0,0.0,1896948677.0
360,13413.0,0.0,316.0,57303.0,0.0,360.0,5026002.0,129431986,1198962539.0,0.0,1333491919.0
361,6309.0,0.0,274.0,124812.0,0.0,332.0,14293450.0,669484121,1351842561.0,0.0,2035751859.0
362,7107.0,0.0,576.0,2347993.0,0.0,472.0,2974560.0,178816672,1110686200.0,0.0,1294833580.0
363,15727.0,0.0,736.0,95220.0,0.0,336.0,109252326.0,285136287,1618705992.0,0.0,2013206624.0
364,1002.0,0.0,524.0,144896.0,0.0,0.0,3106574.0,286175081,2352015562.0,0.0,2641443639.0
365,4984.0,0.0,512.0,3160705.0,0.0,0.0,11516482.0,676086643,1793313829.0,0.0,2484083155.0
366,14659.0,0.0,516.0,87438.0,0.0,3169.0,6467227.0,845644260,891115624.0,0.0,1743332893.0
367,7356.0,0.0,440.0,2949036.0,0.0,0.0,25836492.0,678048024,1531286631.0,0.0,2238127979.0
368,33374.0,0.0,1041.0,339852.0,0.0,0.0,81036559.0,351991974,1293929507.0,0.0,1727332307.0
369,26866.0,0.0,620.0,388017.0,0.0,505.0,3143006.0,528851706,1220685496.0,0.0,1753096216.0
370,32942.0,0.0,808.0,304694.0,0.0,596.0,2651058.0,700472578,1661646033.0,0.0,2365108709.0
371,4416.0,0.0,520.0,82226.0,0.0,328.0,19998161.0,354849413,915250842.0,0.0,1290185906.0
372,2443.0,0.0,228.0,22138.0,0.0,490.0,6570591.0,171969636,703679330.0,0.0,882244856.0
373,1404.0,0.0,584.0,2850600.0,0.0,860.0,357928.0,134381632,816728456.0,0.0,954321464.0
374,2550.0,0.0,3028.0,2910418.0,0.0,763.0,8270136.0,334915719,704783822.0,0.0,1050886436.0
375,6815.0,0.0,1068.0,25902.0,0.0,881.0,182553.0,283078017,762640724.0,0.0,1045935960.0
376,14599.0,0.0,920.0,5192.0,0.0,184.0,1875682.0,617707520,524933107.0,0.0,1144537204.0
377,22578.0,0.0,2828.0,98226.0,0.0,2845.0,208883.0,302376928,876370702.0,0.0,1179082990.0
378,13273.0,0.0,508.0,5179.0,0.0,163.0,238765.0,249758723,789949396.0,0.0,1039966007.0
379,8356.0,0.0,504.0,93161.0,0.0,2591.0,260098.0,575759087,699422536.0,0.0,1275546333.0
380,7001.0,0.0,503.0,163522.0,0.0,475.0,777717.0,486760084,2234041291.0,0.0,2721750593.0
381,2904.0,0.0,496.0,2734695.0,0.0,512.0,212553.0,814228094,1241761921.0,0.0,2058941175.0
382,1555.0,0.0,564.0,713801.0,0.0,252.0,139612.0,1212064646,490003093.0,0.0,1702923523.0
383,5607.0,0.0,316.0,270066.0,0.0,308.0,706697.0,327123290,952603418.0,0.0,1280709702.0
384,8910.0,0.0,372.0,224725.0,0.0,351.0,112172.0,394844623,748278029.0,0.0,1143469182.0
385,21071.0,0.0,228.0,199160.0,0.0,248.0,76660.0,326672457,711202158.0,0.0,1038171982.0
386,6442.0,0.0,664.0,48502.0,0.0,367.0,177204.0,267764491,657254716.0,0.0,925252386.0
387,2289.0,0.0,1152.0,43383.0,0.0,616.0,438970.0,626405266,614871929.0,0.0,1241763605.0
388,5140.0,0.0,588.0,26527.0,0.0,647.0,120464.0,382363288,665518068.0,0.0,1048034722.0
389,3903.0,0.0,928.0,14006.0,0.0,0.0,1286020.0,130054364,503583435.0,0.0,634942656.0
390,1172.0,0.0,1084.0,0.0,0.0,292.0,1153503.0,224793730,479498310.0,0.0,705448091.0
391,2122.0,0.0,876.0,30971.0,0.0,1057.0,115582.0,395812630,761548541.0,0.0,1157511779.0
392,10601.0,0.0,592.0,58167.0,0.0,651.0,341469.0,273578701,813126738.0,0.0,1087116919.0
393,1483.0,0.0,612.0,224473.0,0.0,1168.0,160814.0,755227929,808788182.0,0.0,1564404661.0
394,1474.0,0.0,1224.0,111188.0,0.0,1129.0,142684.0,503463394,776497992.0,0.0,1280219085.0
395,5935.0,0.0,3004.0,147026.0,0.0,144.0,57664.0,387431306,696737081.0,0.0,1084382160.0
396,260.0,0.0,736.0,157825.0,0.0,505.0,572778.0,218433283,879343244.0,0.0,1098508631.0
397,6197.0,0.0,628.0,351796.0,0.0,362.0,34137.0,303948002,850803529.0,0.0,1155144651.0
398,1183.0,0.0,720.0,2631319.0,0.0,683.0,208862.0,326701486,1026431256.0,0.0,1355975509.0
399,1242.0,0.0,1292.0,52765.0,0.0,1012.0,478371.0,339503684,462732238.0,0.0,802770604.0
400,9120.0,0.0,528.0,130300.0,0.0,952.0,416714.0,239567701,577661886.0,0.0,817787201.0
401,18611.0,0.0,1342.0,218394.0,0.0,671.0,249002.0,154156697,871603707.0,0.0,1026248424.0
402,4740.0,0.0,1563.0,158437.0,0.0,1319.0,128975.0,342076634,586584111.0,0.0,928955779.0
403,14849.0,0.0,813.0,185829.0,0.0,1411.0,377796.0,156992957,479404307.0,0.0,636977962.0
404,517.0,0.0,942.0,446398.0,0.0,895.0,268979.0,432631875,474066213.0,0.0,907415819.0
405,15603.0,0.0,736.0,106015.0,0.0,825.0,105712.0,244512493,432266022.0,0.0,677007406.0
406,10126.0,0.0,532.0,2977928.0,0.0,1348.0,188227.0,151732467,598937186.0,0.0,753847814.0
407,36527.0,0.0,704.0,3719.0,0.0,3851.0,68244.0,138602256,514648287.0,0.0,653363588.0
408,31590.0,0.0,1160.0,168543.0,0.0,683.0,458156.0,188049437,856612782.0,0.0,1045322351.0
409,4037.0,0.0,896.0,134770.0,0.0,816.0,221155.0,310695505,505620511.0,0.0,816677690.0
410,7514.0,0.0,1064.0,2894276.0,0.0,1272.0,191997.0,193560603,489158776.0,0.0,685815502.0
411,7782.0,0.0,1200.0,182310.0,0.0,752.0,482580.0,117285131,266463152.0,0.0,384422907.0
412,12598.0,0.0,1740.0,485868.0,0.0,2472.0,341084.0,92796883,382721349.0,0.0,476361994.0
413,787.0,0.0,1504.0,99961.0,0.0,120.0,166476.0,63483037,247769159.0,0.0,311521044.0
414,2680.0,0.0,416.0,12553.0,0.0,296.0,227020.0,66023461,307079854.0,0.0,373346280.0
415,6538.0,0.0,592.0,2970620.0,0.0,144.0,83692.0,16988983,354362473.0,0.0,374413042.0
416,8542.0,0.0,519.0,23082.0,0.0,9678.0,14477237.0,157772723,87731983.0,0.0,260023764.0
417,528.0,0.0,152.0,24213.0,0.0,711.0,206807974.0,23270192,118069720.0,0.0,348173490.0
418,15796.0,0.0,356.0,28924.0,0.0,988.0,303121.0,36361716,307792384.0,0.0,344503285.0
419,499.0,0.0,0.0,162439.0,0.0,1331.0,404716.0,45065878,300147553.0,0.0,345782416.0
420,2611.0,0.0,528.0,2752102.0,0.0,4503.0,336867.0,27926384,288999024.0,0.0,320022019.0
421,19598.0,0.0,1217.0,159977.0,0.0,943.0,236241.0,2405012,296711174.0,0.0,299534162.0
422,17939.0,0.0,720.0,2864726.0,0.0,708.0,147991.0,7379579,127515295.0,370.0,137927328.0
423,0.0,0.0,952.0,267516.0,0.0,356.0,371835.0,20915097,135539891.0,0.0,157095647.0
424,27463.0,0.0,0.0,3082557.0,0.0,0.0,47484337.0,10240551,404950970.0,0.0,465785878.0
425,13435.0,0.0,524.0,1217.0,0.0,2056.0,9498187.0,4982181,128965542.0,0.0,143463142.0
426,12040.0,0.0,1368.0,28115.0,0.0,2848.0,251243.0,11521884,116820467.0,0.0,128637965.0
427,16303.0,0.0,993.0,2801344.0,0.0,0.0,372488.0,26022546,128593067.0,0.0,157806741.0
428,15786.0,0.0,512.0,141887.0,0.0,10030.0,1194505.0,18222115,428542560.0,0.0,448127395.0
429,7495.0,0.0,1199.0,105185.0,0.0,704.0,316550.0,14958999,90008094.0,0.0,105398226.0
430,27518.0,0.0,740.0,49711.0,0.0,2029.0,46905.0,4399635,377352095.0,0.0,381878633.0
431,27723.0,0.0,1056.0,79976.0,0.0,2083.0,166922.0,5375970,365700693.0,0.0,371354423.0
432,23068.0,0.0,601.0,33550.0,0.0,1064.0,194810.0,2619730,65880716.0,0.0,68753539.0
433,28879.0,0.0,876.0,63085.0,0.0,1242.0,212361.0,4073541,271084249.0,0.0,275464233.0
434,23869.0,0.0,1024.0,24970.0,0.0,11598.0,65103.0,2835658,65891554.0,0.0,68853776.0
435,33891.0,0.0,592.0,155887.0,0.0,2403.0,83994.0,8887632,265402398.0,0.0,274566797.0
436,33679.0,0.0,264.0,8249.0,0.0,1026.0,204692.0,6168667,110470862.0,0.0,116887439.0
437,25588.0,0.0,949.0,265905.0,0.0,1110.0,77468.0,61023604,34993547.0,0.0,96388171.0
438,47968.0,0.0,1275.0,1928.0,0.0,339.0,145630.0,4920243,228537634.0,0.0,233655017.0
439,27884.0,0.0,732.0,219019.0,0.0,510.0,175090.0,5802153,146289861.0,0.0,152515249.0
440,59447.0,0.0,588.0,2960832.0,0.0,563.0,452666.0,10244406,45928404.0,0.0,59646906.0
441,25528.0,0.0,892.0,16279.0,0.0,786.0,357983.0,123438225,35619169.0,0.0,159458862.0
442,41605.0,0.0,696.0,166341.0,0.0,144.0,325788.0,3973950,12210312.0,0.0,16718836.0
443,24468.0,0.0,472.0,180016.0,0.0,715.0,18594.0,22924160,109096269.0,0.0,132244694.0
444,21230.0,0.0,508.0,263489.0,0.0,624.0,345231.0,8790927,165711389.0,0.0,175133398.0
445,20004.0,0.0,0.0,0.0,0.0,660.0,67477.0,5313730,301016681.0,0.0,306418552.0
446,40119.0,0.0,432.0,133971.0,0.0,527.0,71008.0,41328298,69217190.0,0.0,110791545.0
447,13814.0,0.0,3137.0,7062.0,14780532.0,407.0,46599.0,21721758,87577347.0,0.0,124150656.0
448,21225.0,0.0,1060.0,312179.0,1660929.0,956.0,53029.0,221171457,355559954.0,0.0,578780789.0
449,8077.0,0.0,428.0,142029.0,151278.0,996.0,395339.0,156054847,821864564.0,0.0,978617558.0
450,10353.0,0.0,981.0,3070799.0,61006.0,845.0,59867.0,31626789,327323033.0,0.0,362153673.0
451,8554.0,27693.0,720.0,199049.0,0.0,253.0,349522.0,277034736,721604515.0,0.0,999225042.0
452,9150.0,27964.0,152.0,110119.0,0.0,295.0,719072.0,178854340,454584321.0,0.0,634305413.0
453,27867.0,1048.0,156.0,24758.0,1329555.0,957.0,83615.0,159410127,593599951.0,0.0,754478034.0
454,28801.0,46931.0,940.0,327181.0,280471.0,2392.0,3253456.0,131316754,608010552.0,0.0,743267478.0
455,34516.0,375811.0,930.0,59047.0,860042.0,563.0,110953982.0,83603504,1036907479.0,0.0,1232795874.0
456,9077.0,5205.0,444.0,35335.0,140931.0,854.0,19525045.0,109824820,1435274976.0,0.0,1564816687.0
457,3498.0,350592.0,482.0,53501.0,54163.0,396.0,12802185.0,50909560,1937756566.0,0.0,2001930943.0
458,2389.0,3807.0,640.0,82910.0,15290.0,144.0,11536675.0,55065350,2691596518.0,0.0,2758303723.0
459,2810.0,2186866.0,440.0,3046147.0,23545.0,1103.0,40947529.0,184596129,1672441902.0,0.0,1903246471.0
460,237.0,31106.0,108.0,264479.0,94855.0,497.0,215403445.0,126532104,2004234014.0,0.0,2346560845.0
461,124.0,80819.0,292.0,54426.0,543607.0,658.0,64267319.0,65072371,1774631709.0,0.0,1904651325.0
462,3115.0,951138.0,668.0,3248608.0,30818.0,379.0,62296594.0,137386199,1208798760.0,0.0,1412716279.0
463,11960.0,994993.0,544.0,81217.0,18721.0,728.0,53240185.0,69310207,1328901853.0,0.0,1452560408.0
464,1470.0,26605.0,300.0,76969.0,348841.0,447.0,113683630.0,58381591,1246856237.0,0.0,1419376090.0
465,0.0,177613.0,224.0,2820293.0,121453.0,917.0,5201016.0,98125933,1409815905.0,0.0,1516263354.0
466,300.0,190772.0,188.0,274350.0,48214.0,0.0,18602251.0,66965777,2517964556.0,0.0,2604046408.0
467,13878.0,36894.0,556.0,96431.0,426883.0,450.0,4952950.0,57165410,2876872186.0,0.0,2939565638.0
468,4286.0,0.0,868.0,83803.0,356816.0,1203.0,32277971.0,26938379,2435649648.0,0.0,2495312974.0
469,2830.0,19466.0,456.0,227225.0,43183.0,680.0,230456266.0,86861696,4890064617.0,0.0,5207676419.0
470,27271.0,80024.0,345.0,41592.0,41572.0,585.0,33064629.0,96994473,1592009057.0,0.0,1722259548.0
471,4930.0,39089.0,624.0,22334.0,514210.0,793.0,50577908.0,107859949,2215653096.0,0.0,2374672933.0
472,324.0,11946.0,804.0,45818.0,178629.0,703.0,11893519.0,66878099,2581697263.0,0.0,2660707105.0
473,3049.0,54483.0,424.0,245295.0,4909977.0,532.0,20109313.0,392876962,1547519032.0,0.0,1965719067.0
474,14107.0,55758.0,317.0,2818067.0,104469.0,424.0,22052623.0,145601640,1789595185.0,0.0,1960242590.0
475,2031.0,7381.0,264.0,133117.0,23044.0,448.0,9748224.0,207025710,1883726565.0,0.0,2100666784.0
476,22396.0,941.0,668.0,13363.0,17550.0,584.0,45668583.0,57510012,2063594399.0,0.0,2166828496.0
477,4609.0,12673.0,592.0,28578.0,10868.0,1060.0,158682044.0,43823060,2906212371.0,0.0,3108775855.0
478,17092.0,14499.0,1212.0,29274.0,0.0,3134.0,36500793.0,172175702,2290128277.0,0.0,2498869983.0
479,23008.0,9112.0,336.0,0.0,0.0,4387.0,20975458.0,113617769,2335536059.0,0.0,2470166129.0
480,15458.0,2999.0,716.0,2744256.0,0.0,868.0,26231785.0,314974454,2043271010.0,0.0,2387241546.0
481,24307.0,0.0,664.0,0.0,0.0,2967.0,13787375.0,430108948,1711242091.0,0.0,2155166352.0
482,9435.0,23017.0,156.0,118621.0,0.0,1166.0,33978567.0,86432378,1984554771.0,0.0,2105118111.0
483,15992.0,9989.0,410.0,252427.0,0.0,521.0,21500048.0,102727650,2629573823.0,0.0,2754080860.0
484,12627.0,6099.0,728.0,90891.0,0.0,228.0,8009530.0,95536414,1632587456.0,0.0,1736243973.0
485,17351.0,53123.0,512.0,43610.0,0.0,1852.0,3658255.0,26565928,2004423227.0,0.0,2034763858.0
486,22844.0,52150.0,608.0,10725.0,0.0,2688.0,10447917.0,162770274,1838377658.0,0.0,2011684864.0
487,9484.0,22055.0,812.0,86847.0,0.0,763.0,14941640.0,321459505,2365684818.0,0.0,2702205924.0
488,14983.0,16969.0,600.0,268705.0,0.0,180.0,3439944.0,196208249,1470937574.0,0.0,1670887204.0
489,2306.0,26422.0,688.0,81.0,0.0,224.0,19395449.0,67405619,2951598251.0,0.0,3038429040.0
490,11291.0,2610.0,340.0,5043.0,198023.0,3337.0,13537287.0,219321036,1423625113.0,0.0,1656704080.0
491,435.0,14169.0,436.0,65171.0,137567.0,773.0,10522604.0,141934059,1014439411.0,0.0,1167114625.0
492,843.0,8985.0,704.0,151532.0,25267.0,2820.0,147388955.0,286554525,1243782089.0,0.0,1677915720.0
493,491.0,10205.0,528.0,132486.0,64188.0,2957.0,37114531.0,195255691,1139121629.0,0.0,1371702706.0
